merged_pdf_id,merged_pdf_path,page,image_path,label,source_doc_path,source_doc_index,source_page_in_doc
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,8,data/synthetic/page_images/merged_00032/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,4
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,9,data/synthetic/page_images/merged_00032/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,5
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,10,data/synthetic/page_images/merged_00032/page_0010.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,6
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,11,data/synthetic/page_images/merged_00032/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,7
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,12,data/synthetic/page_images/merged_00032/page_0012.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,8
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,13,data/synthetic/page_images/merged_00032/page_0013.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,9
merged_00032,data/synthetic/merged_pdfs/merged_00032.pdf,14,data/synthetic/page_images/merged_00032/page_0014.png,END_DOC,artifacts/source_validation/filtered_pdfs/WXURHXHVCOCL3XIN4PFUPT2OGYFIXYR5.pdf,2,10
merged_00033,data/synthetic/merged_pdfs/merged_00033.pdf,1,data/synthetic/page_images/merged_00033/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/BMDXYCXAUG3GS32B5SW6Q65PRQJTWEOZ.pdf,1,1
merged_00033,data/synthetic/merged_pdfs/merged_00033.pdf,2,data/synthetic/page_images/merged_00033/page_0002.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/BOH4KJMMRAVVCOH7QURXB6OI54ZHSFSX.pdf,2,1
merged_00033,data/synthetic/merged_pdfs/merged_00033.pdf,3,data/synthetic/page_images/merged_00033/page_0003.png,START_DOC,artifacts/source_validation/filtered_pdfs/MFNO2BYJHXTRPUIULKNEVUF2VD5XMVY3.pdf,3,1
merged_00033,data/synthetic/merged_pdfs/merged_00033.pdf,4,data/synthetic/page_images/merged_00033/page_0004.png,END_DOC,artifacts/source_validation/filtered_pdfs/MFNO2BYJHXTRPUIULKNEVUF2VD5XMVY3.pdf,3,2
merged_00033,data/synthetic/merged_pdfs/merged_00033.pdf,5,data/synthetic/page_images/merged_00033/page_0005.png,START_DOC,artifacts/source_validation/filtered_pdfs/47MF5MPMCKI6IZUM67ZZF3JWE2D42DLM.pdf,4,1
merged_00033,data/synthetic/merged_pdfs/merged_00033.pdf,6,data/synthetic/page_images/merged_00033/page_0006.png,END_DOC,artifacts/source_validation/filtered_pdfs/47MF5MPMCKI6IZUM67ZZF3JWE2D42DLM.pdf,4,2
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,1,data/synthetic/page_images/merged_00034/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/UETFHQQCDHQCJRPJIH64RZ23U65GG7ZE.pdf,1,1
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,2,data/synthetic/page_images/merged_00034/page_0002.png,END_DOC,artifacts/source_validation/filtered_pdfs/UETFHQQCDHQCJRPJIH64RZ23U65GG7ZE.pdf,1,2
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,3,data/synthetic/page_images/merged_00034/page_0003.png,START_DOC,artifacts/source_validation/filtered_pdfs/b705ad3e556b7f152b8ada00da4cb55994262d76.pdf,2,1
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,4,data/synthetic/page_images/merged_00034/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/b705ad3e556b7f152b8ada00da4cb55994262d76.pdf,2,2
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,5,data/synthetic/page_images/merged_00034/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/b705ad3e556b7f152b8ada00da4cb55994262d76.pdf,2,3
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,6,data/synthetic/page_images/merged_00034/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/b705ad3e556b7f152b8ada00da4cb55994262d76.pdf,2,4
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,7,data/synthetic/page_images/merged_00034/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/b705ad3e556b7f152b8ada00da4cb55994262d76.pdf,2,5
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,8,data/synthetic/page_images/merged_00034/page_0008.png,END_DOC,artifacts/source_validation/filtered_pdfs/b705ad3e556b7f152b8ada00da4cb55994262d76.pdf,2,6
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,9,data/synthetic/page_images/merged_00034/page_0009.png,START_DOC,artifacts/source_validation/filtered_pdfs/L25T3UJ2GCRQ5HZHAEKUSBDG3PSJV3CX.pdf,3,1
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,10,data/synthetic/page_images/merged_00034/page_0010.png,END_DOC,artifacts/source_validation/filtered_pdfs/L25T3UJ2GCRQ5HZHAEKUSBDG3PSJV3CX.pdf,3,2
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,11,data/synthetic/page_images/merged_00034/page_0011.png,START_DOC,artifacts/source_validation/filtered_pdfs/65VH6VWWJJCZNGG3XTA7XAPZRAIOGYEV.pdf,4,1
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,12,data/synthetic/page_images/merged_00034/page_0012.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/65VH6VWWJJCZNGG3XTA7XAPZRAIOGYEV.pdf,4,2
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,13,data/synthetic/page_images/merged_00034/page_0013.png,END_DOC,artifacts/source_validation/filtered_pdfs/65VH6VWWJJCZNGG3XTA7XAPZRAIOGYEV.pdf,4,3
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,14,data/synthetic/page_images/merged_00034/page_0014.png,START_DOC,artifacts/source_validation/filtered_pdfs/PKJ5POOU72UUDAUOETQSQZUNHVOWUZZK.pdf,5,1
merged_00034,data/synthetic/merged_pdfs/merged_00034.pdf,15,data/synthetic/page_images/merged_00034/page_0015.png,END_DOC,artifacts/source_validation/filtered_pdfs/PKJ5POOU72UUDAUOETQSQZUNHVOWUZZK.pdf,5,2
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,1,data/synthetic/page_images/merged_00035/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/CJ32H5HOWQQX3XKCOKS7HVZ4Z4RO33YK.pdf,1,1
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,2,data/synthetic/page_images/merged_00035/page_0002.png,START_DOC,artifacts/source_validation/filtered_pdfs/WQJIWQYIILMRDH2S47HSUWZ55PQ2YDI4.pdf,2,1
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,3,data/synthetic/page_images/merged_00035/page_0003.png,END_DOC,artifacts/source_validation/filtered_pdfs/WQJIWQYIILMRDH2S47HSUWZ55PQ2YDI4.pdf,2,2
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,4,data/synthetic/page_images/merged_00035/page_0004.png,START_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,1
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,5,data/synthetic/page_images/merged_00035/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,2
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,6,data/synthetic/page_images/merged_00035/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,3
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,7,data/synthetic/page_images/merged_00035/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,4
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,8,data/synthetic/page_images/merged_00035/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,5
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,9,data/synthetic/page_images/merged_00035/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,6
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,10,data/synthetic/page_images/merged_00035/page_0010.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,7
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,11,data/synthetic/page_images/merged_00035/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,8
merged_00035,data/synthetic/merged_pdfs/merged_00035.pdf,12,data/synthetic/page_images/merged_00035/page_0012.png,END_DOC,artifacts/source_validation/filtered_pdfs/HLYRITP6GLJWLRBBPIM73IDSX2GSAQSI.pdf,3,9
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,1,data/synthetic/page_images/merged_00036/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,1
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,2,data/synthetic/page_images/merged_00036/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,2
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,3,data/synthetic/page_images/merged_00036/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,3
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,4,data/synthetic/page_images/merged_00036/page_0004.png,END_DOC,artifacts/source_validation/filtered_pdfs/YI6VCV5U4XK43LKHIXM2ZFEE3CMZSUVY.pdf,1,4
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,5,data/synthetic/page_images/merged_00036/page_0005.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/SQSXIT5KUD33XPR7ABPDCGW4XGQGAQYH.pdf,2,1
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,6,data/synthetic/page_images/merged_00036/page_0006.png,START_DOC,artifacts/source_validation/filtered_pdfs/QMDDA7F5HSPSBPI6M7DBNZAAZLCR36E4.pdf,3,1
merged_00036,data/synthetic/merged_pdfs/merged_00036.pdf,7,data/synthetic/page_images/merged_00036/page_0007.png,END_DOC,artifacts/source_validation/filtered_pdfs/QMDDA7F5HSPSBPI6M7DBNZAAZLCR36E4.pdf,3,2
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,1,data/synthetic/page_images/merged_00037/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/GTJF3FNLZ4ZXJPIJ4WDESMZ6DR3CTLSD.pdf,1,1
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,2,data/synthetic/page_images/merged_00037/page_0002.png,START_DOC,artifacts/source_validation/filtered_pdfs/PRMLNHO3YK4QH2BBAQPVLO4HWIQBTRDS.pdf,2,1
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,3,data/synthetic/page_images/merged_00037/page_0003.png,END_DOC,artifacts/source_validation/filtered_pdfs/PRMLNHO3YK4QH2BBAQPVLO4HWIQBTRDS.pdf,2,2
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,4,data/synthetic/page_images/merged_00037/page_0004.png,START_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,3,1
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,5,data/synthetic/page_images/merged_00037/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,3,2
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,6,data/synthetic/page_images/merged_00037/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,3,3
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,7,data/synthetic/page_images/merged_00037/page_0007.png,END_DOC,artifacts/source_validation/filtered_pdfs/FSZZW6LXFYIZLWSPDS3LUIYELMYHQLUI.pdf,3,4
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,8,data/synthetic/page_images/merged_00037/page_0008.png,START_DOC,artifacts/source_validation/filtered_pdfs/XMC64RTH7WDHVXUWWYA6NIIMFKMUGH2M.pdf,4,1
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,9,data/synthetic/page_images/merged_00037/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/XMC64RTH7WDHVXUWWYA6NIIMFKMUGH2M.pdf,4,2
merged_00037,data/synthetic/merged_pdfs/merged_00037.pdf,10,data/synthetic/page_images/merged_00037/page_0010.png,END_DOC,artifacts/source_validation/filtered_pdfs/XMC64RTH7WDHVXUWWYA6NIIMFKMUGH2M.pdf,4,3
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,1,data/synthetic/page_images/merged_00039/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/183c0f6a2a452dabc05e8eeba962c7b49ad10a62.pdf,1,1
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,2,data/synthetic/page_images/merged_00039/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/183c0f6a2a452dabc05e8eeba962c7b49ad10a62.pdf,1,2
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,3,data/synthetic/page_images/merged_00039/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/183c0f6a2a452dabc05e8eeba962c7b49ad10a62.pdf,1,3
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,4,data/synthetic/page_images/merged_00039/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/183c0f6a2a452dabc05e8eeba962c7b49ad10a62.pdf,1,4
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,5,data/synthetic/page_images/merged_00039/page_0005.png,END_DOC,artifacts/source_validation/filtered_pdfs/183c0f6a2a452dabc05e8eeba962c7b49ad10a62.pdf,1,5
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,6,data/synthetic/page_images/merged_00039/page_0006.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/R6LHWCGK5EOQHHR7EXRI7ZJLBG2R5QOF.pdf,2,1
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,7,data/synthetic/page_images/merged_00039/page_0007.png,START_DOC,artifacts/source_validation/filtered_pdfs/3KYS5FP4VPQMHQKSV6PY3UOXQILNMOPO.pdf,3,1
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,8,data/synthetic/page_images/merged_00039/page_0008.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/3KYS5FP4VPQMHQKSV6PY3UOXQILNMOPO.pdf,3,2
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,9,data/synthetic/page_images/merged_00039/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/3KYS5FP4VPQMHQKSV6PY3UOXQILNMOPO.pdf,3,3
merged_00039,data/synthetic/merged_pdfs/merged_00039.pdf,10,data/synthetic/page_images/merged_00039/page_0010.png,END_DOC,artifacts/source_validation/filtered_pdfs/3KYS5FP4VPQMHQKSV6PY3UOXQILNMOPO.pdf,3,4
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,1,data/synthetic/page_images/merged_00040/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/XW2HPZBL2U4ZBDGNITQU4EKCOT7ZL362.pdf,1,1
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,2,data/synthetic/page_images/merged_00040/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/XW2HPZBL2U4ZBDGNITQU4EKCOT7ZL362.pdf,1,2
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,3,data/synthetic/page_images/merged_00040/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/XW2HPZBL2U4ZBDGNITQU4EKCOT7ZL362.pdf,1,3
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,4,data/synthetic/page_images/merged_00040/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/XW2HPZBL2U4ZBDGNITQU4EKCOT7ZL362.pdf,1,4
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,5,data/synthetic/page_images/merged_00040/page_0005.png,END_DOC,artifacts/source_validation/filtered_pdfs/XW2HPZBL2U4ZBDGNITQU4EKCOT7ZL362.pdf,1,5
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,6,data/synthetic/page_images/merged_00040/page_0006.png,START_DOC,artifacts/source_validation/filtered_pdfs/WFMYY4FTQ2IYW3TPG7G5H6OJVMS2B2YD.pdf,2,1
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,7,data/synthetic/page_images/merged_00040/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WFMYY4FTQ2IYW3TPG7G5H6OJVMS2B2YD.pdf,2,2
merged_00040,data/synthetic/merged_pdfs/merged_00040.pdf,8,data/synthetic/page_images/merged_00040/page_0008.png,END_DOC,artifacts/source_validation/filtered_pdfs/WFMYY4FTQ2IYW3TPG7G5H6OJVMS2B2YD.pdf,2,3
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,1,data/synthetic/page_images/merged_00041/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,1
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,2,data/synthetic/page_images/merged_00041/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,2
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,3,data/synthetic/page_images/merged_00041/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,3
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,4,data/synthetic/page_images/merged_00041/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,4
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,5,data/synthetic/page_images/merged_00041/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,5
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,6,data/synthetic/page_images/merged_00041/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,6
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,7,data/synthetic/page_images/merged_00041/page_0007.png,END_DOC,artifacts/source_validation/filtered_pdfs/KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,1,7
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,8,data/synthetic/page_images/merged_00041/page_0008.png,START_DOC,artifacts/source_validation/filtered_pdfs/CUHGX5XRCG2IOBFKZJO73RCWRBGZTE3J.pdf,2,1
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,9,data/synthetic/page_images/merged_00041/page_0009.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/CUHGX5XRCG2IOBFKZJO73RCWRBGZTE3J.pdf,2,2
merged_00041,data/synthetic/merged_pdfs/merged_00041.pdf,10,data/synthetic/page_images/merged_00041/page_0010.png,END_DOC,artifacts/source_validation/filtered_pdfs/CUHGX5XRCG2IOBFKZJO73RCWRBGZTE3J.pdf,2,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,1,data/synthetic/page_images/merged_00044/page_0001.png,START_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,2,data/synthetic/page_images/merged_00044/page_0002.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,2
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,3,data/synthetic/page_images/merged_00044/page_0003.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,4,data/synthetic/page_images/merged_00044/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,4
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,5,data/synthetic/page_images/merged_00044/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,5
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,6,data/synthetic/page_images/merged_00044/page_0006.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,6
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,7,data/synthetic/page_images/merged_00044/page_0007.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,7
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,8,data/synthetic/page_images/merged_00044/page_0008.png,END_DOC,artifacts/source_validation/filtered_pdfs/WJFP7CI5XSOBSZZUQGR3FKMENNTPAKKC.pdf,1,8
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,9,data/synthetic/page_images/merged_00044/page_0009.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/3I2DH7KNN6KICUFNT6P4MKHUAPPBJD2Y.pdf,2,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,10,data/synthetic/page_images/merged_00044/page_0010.png,START_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,11,data/synthetic/page_images/merged_00044/page_0011.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,2
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,12,data/synthetic/page_images/merged_00044/page_0012.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,13,data/synthetic/page_images/merged_00044/page_0013.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,4
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,14,data/synthetic/page_images/merged_00044/page_0014.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,5
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,15,data/synthetic/page_images/merged_00044/page_0015.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,6
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,16,data/synthetic/page_images/merged_00044/page_0016.png,END_DOC,artifacts/source_validation/filtered_pdfs/PF723CIBZRC6AIJQB6TLTUEH337JMWP6.pdf,3,7
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,17,data/synthetic/page_images/merged_00044/page_0017.png,START_DOC,artifacts/source_validation/filtered_pdfs/P7DVSVWUBQCLK3SEIMRSDBZWVGH3MKC5.pdf,4,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,18,data/synthetic/page_images/merged_00044/page_0018.png,END_DOC,artifacts/source_validation/filtered_pdfs/P7DVSVWUBQCLK3SEIMRSDBZWVGH3MKC5.pdf,4,2
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,19,data/synthetic/page_images/merged_00044/page_0019.png,START_DOC,artifacts/source_validation/filtered_pdfs/3P5D3UKXU2R6I2TK4OJSLL6LGIQJ4NY5.pdf,5,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,20,data/synthetic/page_images/merged_00044/page_0020.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/3P5D3UKXU2R6I2TK4OJSLL6LGIQJ4NY5.pdf,5,2
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,21,data/synthetic/page_images/merged_00044/page_0021.png,END_DOC,artifacts/source_validation/filtered_pdfs/3P5D3UKXU2R6I2TK4OJSLL6LGIQJ4NY5.pdf,5,3
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,1,data/synthetic/page_images/merged_00045/page_0001.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/TZSZSGZVI7P44AUKHWEPGY3OVXOFWVPW.pdf,1,1
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,2,data/synthetic/page_images/merged_00045/page_0002.png,SINGLE_PAGE_DOC,artifacts/source_validation/filtered_pdfs/5F7F36M3NZCHDTIFIVI5JQRBDYNY6KJL.pdf,2,1
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,3,data/synthetic/page_images/merged_00045/page_0003.png,START_DOC,artifacts/source_validation/filtered_pdfs/A5PO2R5VRU5CSRP4JRS5SZNUTAD7P3HA.pdf,3,1
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,4,data/synthetic/page_images/merged_00045/page_0004.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/A5PO2R5VRU5CSRP4JRS5SZNUTAD7P3HA.pdf,3,2
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,5,data/synthetic/page_images/merged_00045/page_0005.png,MIDDLE_DOC,artifacts/source_validation/filtered_pdfs/A5PO2R5VRU5CSRP4JRS5SZNUTAD7P3HA.pdf,3,3
