merged_pdf_id,merged_pdf_path,left_page,right_page,left_image_path,right_image_path,label,same_document,left_source_doc_index,right_source_doc_index
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,5,6,data/synthetic/page_images/merged_00044/page_0005.png,data/synthetic/page_images/merged_00044/page_0006.png,SAME_DOCUMENT,1,1,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,6,7,data/synthetic/page_images/merged_00044/page_0006.png,data/synthetic/page_images/merged_00044/page_0007.png,SAME_DOCUMENT,1,1,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,7,8,data/synthetic/page_images/merged_00044/page_0007.png,data/synthetic/page_images/merged_00044/page_0008.png,SAME_DOCUMENT,1,1,1
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,8,9,data/synthetic/page_images/merged_00044/page_0008.png,data/synthetic/page_images/merged_00044/page_0009.png,NEW_DOCUMENT,0,1,2
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,9,10,data/synthetic/page_images/merged_00044/page_0009.png,data/synthetic/page_images/merged_00044/page_0010.png,NEW_DOCUMENT,0,2,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,10,11,data/synthetic/page_images/merged_00044/page_0010.png,data/synthetic/page_images/merged_00044/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,11,12,data/synthetic/page_images/merged_00044/page_0011.png,data/synthetic/page_images/merged_00044/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,12,13,data/synthetic/page_images/merged_00044/page_0012.png,data/synthetic/page_images/merged_00044/page_0013.png,SAME_DOCUMENT,1,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,13,14,data/synthetic/page_images/merged_00044/page_0013.png,data/synthetic/page_images/merged_00044/page_0014.png,SAME_DOCUMENT,1,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,14,15,data/synthetic/page_images/merged_00044/page_0014.png,data/synthetic/page_images/merged_00044/page_0015.png,SAME_DOCUMENT,1,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,15,16,data/synthetic/page_images/merged_00044/page_0015.png,data/synthetic/page_images/merged_00044/page_0016.png,SAME_DOCUMENT,1,3,3
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,16,17,data/synthetic/page_images/merged_00044/page_0016.png,data/synthetic/page_images/merged_00044/page_0017.png,NEW_DOCUMENT,0,3,4
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,17,18,data/synthetic/page_images/merged_00044/page_0017.png,data/synthetic/page_images/merged_00044/page_0018.png,SAME_DOCUMENT,1,4,4
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,18,19,data/synthetic/page_images/merged_00044/page_0018.png,data/synthetic/page_images/merged_00044/page_0019.png,NEW_DOCUMENT,0,4,5
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,19,20,data/synthetic/page_images/merged_00044/page_0019.png,data/synthetic/page_images/merged_00044/page_0020.png,SAME_DOCUMENT,1,5,5
merged_00044,data/synthetic/merged_pdfs/merged_00044.pdf,20,21,data/synthetic/page_images/merged_00044/page_0020.png,data/synthetic/page_images/merged_00044/page_0021.png,SAME_DOCUMENT,1,5,5
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,1,2,data/synthetic/page_images/merged_00045/page_0001.png,data/synthetic/page_images/merged_00045/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,2,3,data/synthetic/page_images/merged_00045/page_0002.png,data/synthetic/page_images/merged_00045/page_0003.png,NEW_DOCUMENT,0,2,3
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,3,4,data/synthetic/page_images/merged_00045/page_0003.png,data/synthetic/page_images/merged_00045/page_0004.png,SAME_DOCUMENT,1,3,3
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,4,5,data/synthetic/page_images/merged_00045/page_0004.png,data/synthetic/page_images/merged_00045/page_0005.png,SAME_DOCUMENT,1,3,3
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,5,6,data/synthetic/page_images/merged_00045/page_0005.png,data/synthetic/page_images/merged_00045/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,6,7,data/synthetic/page_images/merged_00045/page_0006.png,data/synthetic/page_images/merged_00045/page_0007.png,NEW_DOCUMENT,0,3,4
merged_00045,data/synthetic/merged_pdfs/merged_00045.pdf,7,8,data/synthetic/page_images/merged_00045/page_0007.png,data/synthetic/page_images/merged_00045/page_0008.png,SAME_DOCUMENT,1,4,4
merged_00047,data/synthetic/merged_pdfs/merged_00047.pdf,1,2,data/synthetic/page_images/merged_00047/page_0001.png,data/synthetic/page_images/merged_00047/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00048,data/synthetic/merged_pdfs/merged_00048.pdf,1,2,data/synthetic/page_images/merged_00048/page_0001.png,data/synthetic/page_images/merged_00048/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00048,data/synthetic/merged_pdfs/merged_00048.pdf,2,3,data/synthetic/page_images/merged_00048/page_0002.png,data/synthetic/page_images/merged_00048/page_0003.png,SAME_DOCUMENT,1,2,2
merged_00048,data/synthetic/merged_pdfs/merged_00048.pdf,3,4,data/synthetic/page_images/merged_00048/page_0003.png,data/synthetic/page_images/merged_00048/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00048,data/synthetic/merged_pdfs/merged_00048.pdf,4,5,data/synthetic/page_images/merged_00048/page_0004.png,data/synthetic/page_images/merged_00048/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00048,data/synthetic/merged_pdfs/merged_00048.pdf,5,6,data/synthetic/page_images/merged_00048/page_0005.png,data/synthetic/page_images/merged_00048/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00050,data/synthetic/merged_pdfs/merged_00050.pdf,1,2,data/synthetic/page_images/merged_00050/page_0001.png,data/synthetic/page_images/merged_00050/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00050,data/synthetic/merged_pdfs/merged_00050.pdf,2,3,data/synthetic/page_images/merged_00050/page_0002.png,data/synthetic/page_images/merged_00050/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00050,data/synthetic/merged_pdfs/merged_00050.pdf,3,4,data/synthetic/page_images/merged_00050/page_0003.png,data/synthetic/page_images/merged_00050/page_0004.png,NEW_DOCUMENT,0,2,3
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,1,2,data/synthetic/page_images/merged_00052/page_0001.png,data/synthetic/page_images/merged_00052/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,2,3,data/synthetic/page_images/merged_00052/page_0002.png,data/synthetic/page_images/merged_00052/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,3,4,data/synthetic/page_images/merged_00052/page_0003.png,data/synthetic/page_images/merged_00052/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,4,5,data/synthetic/page_images/merged_00052/page_0004.png,data/synthetic/page_images/merged_00052/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,5,6,data/synthetic/page_images/merged_00052/page_0005.png,data/synthetic/page_images/merged_00052/page_0006.png,NEW_DOCUMENT,0,1,2
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,6,7,data/synthetic/page_images/merged_00052/page_0006.png,data/synthetic/page_images/merged_00052/page_0007.png,NEW_DOCUMENT,0,2,3
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,7,8,data/synthetic/page_images/merged_00052/page_0007.png,data/synthetic/page_images/merged_00052/page_0008.png,NEW_DOCUMENT,0,3,4
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,8,9,data/synthetic/page_images/merged_00052/page_0008.png,data/synthetic/page_images/merged_00052/page_0009.png,NEW_DOCUMENT,0,4,5
merged_00052,data/synthetic/merged_pdfs/merged_00052.pdf,9,10,data/synthetic/page_images/merged_00052/page_0009.png,data/synthetic/page_images/merged_00052/page_0010.png,SAME_DOCUMENT,1,5,5
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,1,2,data/synthetic/page_images/merged_00053/page_0001.png,data/synthetic/page_images/merged_00053/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,2,3,data/synthetic/page_images/merged_00053/page_0002.png,data/synthetic/page_images/merged_00053/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,3,4,data/synthetic/page_images/merged_00053/page_0003.png,data/synthetic/page_images/merged_00053/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,4,5,data/synthetic/page_images/merged_00053/page_0004.png,data/synthetic/page_images/merged_00053/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,5,6,data/synthetic/page_images/merged_00053/page_0005.png,data/synthetic/page_images/merged_00053/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,6,7,data/synthetic/page_images/merged_00053/page_0006.png,data/synthetic/page_images/merged_00053/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,7,8,data/synthetic/page_images/merged_00053/page_0007.png,data/synthetic/page_images/merged_00053/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,8,9,data/synthetic/page_images/merged_00053/page_0008.png,data/synthetic/page_images/merged_00053/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,9,10,data/synthetic/page_images/merged_00053/page_0009.png,data/synthetic/page_images/merged_00053/page_0010.png,NEW_DOCUMENT,0,2,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,10,11,data/synthetic/page_images/merged_00053/page_0010.png,data/synthetic/page_images/merged_00053/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,11,12,data/synthetic/page_images/merged_00053/page_0011.png,data/synthetic/page_images/merged_00053/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,12,13,data/synthetic/page_images/merged_00053/page_0012.png,data/synthetic/page_images/merged_00053/page_0013.png,SAME_DOCUMENT,1,3,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,13,14,data/synthetic/page_images/merged_00053/page_0013.png,data/synthetic/page_images/merged_00053/page_0014.png,SAME_DOCUMENT,1,3,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,14,15,data/synthetic/page_images/merged_00053/page_0014.png,data/synthetic/page_images/merged_00053/page_0015.png,SAME_DOCUMENT,1,3,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,15,16,data/synthetic/page_images/merged_00053/page_0015.png,data/synthetic/page_images/merged_00053/page_0016.png,SAME_DOCUMENT,1,3,3
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,16,17,data/synthetic/page_images/merged_00053/page_0016.png,data/synthetic/page_images/merged_00053/page_0017.png,NEW_DOCUMENT,0,3,4
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,17,18,data/synthetic/page_images/merged_00053/page_0017.png,data/synthetic/page_images/merged_00053/page_0018.png,SAME_DOCUMENT,1,4,4
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,18,19,data/synthetic/page_images/merged_00053/page_0018.png,data/synthetic/page_images/merged_00053/page_0019.png,NEW_DOCUMENT,0,4,5
merged_00053,data/synthetic/merged_pdfs/merged_00053.pdf,19,20,data/synthetic/page_images/merged_00053/page_0019.png,data/synthetic/page_images/merged_00053/page_0020.png,SAME_DOCUMENT,1,5,5
merged_00054,data/synthetic/merged_pdfs/merged_00054.pdf,1,2,data/synthetic/page_images/merged_00054/page_0001.png,data/synthetic/page_images/merged_00054/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00054,data/synthetic/merged_pdfs/merged_00054.pdf,2,3,data/synthetic/page_images/merged_00054/page_0002.png,data/synthetic/page_images/merged_00054/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00054,data/synthetic/merged_pdfs/merged_00054.pdf,3,4,data/synthetic/page_images/merged_00054/page_0003.png,data/synthetic/page_images/merged_00054/page_0004.png,NEW_DOCUMENT,0,2,3
merged_00054,data/synthetic/merged_pdfs/merged_00054.pdf,4,5,data/synthetic/page_images/merged_00054/page_0004.png,data/synthetic/page_images/merged_00054/page_0005.png,NEW_DOCUMENT,0,3,4
merged_00054,data/synthetic/merged_pdfs/merged_00054.pdf,5,6,data/synthetic/page_images/merged_00054/page_0005.png,data/synthetic/page_images/merged_00054/page_0006.png,SAME_DOCUMENT,1,4,4
merged_00055,data/synthetic/merged_pdfs/merged_00055.pdf,1,2,data/synthetic/page_images/merged_00055/page_0001.png,data/synthetic/page_images/merged_00055/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00055,data/synthetic/merged_pdfs/merged_00055.pdf,2,3,data/synthetic/page_images/merged_00055/page_0002.png,data/synthetic/page_images/merged_00055/page_0003.png,NEW_DOCUMENT,0,2,3
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,1,2,data/synthetic/page_images/merged_00058/page_0001.png,data/synthetic/page_images/merged_00058/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,2,3,data/synthetic/page_images/merged_00058/page_0002.png,data/synthetic/page_images/merged_00058/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,3,4,data/synthetic/page_images/merged_00058/page_0003.png,data/synthetic/page_images/merged_00058/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,4,5,data/synthetic/page_images/merged_00058/page_0004.png,data/synthetic/page_images/merged_00058/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,5,6,data/synthetic/page_images/merged_00058/page_0005.png,data/synthetic/page_images/merged_00058/page_0006.png,SAME_DOCUMENT,1,1,1
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,6,7,data/synthetic/page_images/merged_00058/page_0006.png,data/synthetic/page_images/merged_00058/page_0007.png,NEW_DOCUMENT,0,1,2
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,7,8,data/synthetic/page_images/merged_00058/page_0007.png,data/synthetic/page_images/merged_00058/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,8,9,data/synthetic/page_images/merged_00058/page_0008.png,data/synthetic/page_images/merged_00058/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00058,data/synthetic/merged_pdfs/merged_00058.pdf,9,10,data/synthetic/page_images/merged_00058/page_0009.png,data/synthetic/page_images/merged_00058/page_0010.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,1,2,data/synthetic/page_images/merged_00059/page_0001.png,data/synthetic/page_images/merged_00059/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,2,3,data/synthetic/page_images/merged_00059/page_0002.png,data/synthetic/page_images/merged_00059/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,3,4,data/synthetic/page_images/merged_00059/page_0003.png,data/synthetic/page_images/merged_00059/page_0004.png,NEW_DOCUMENT,0,1,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,4,5,data/synthetic/page_images/merged_00059/page_0004.png,data/synthetic/page_images/merged_00059/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,5,6,data/synthetic/page_images/merged_00059/page_0005.png,data/synthetic/page_images/merged_00059/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,6,7,data/synthetic/page_images/merged_00059/page_0006.png,data/synthetic/page_images/merged_00059/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,7,8,data/synthetic/page_images/merged_00059/page_0007.png,data/synthetic/page_images/merged_00059/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,8,9,data/synthetic/page_images/merged_00059/page_0008.png,data/synthetic/page_images/merged_00059/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,9,10,data/synthetic/page_images/merged_00059/page_0009.png,data/synthetic/page_images/merged_00059/page_0010.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,10,11,data/synthetic/page_images/merged_00059/page_0010.png,data/synthetic/page_images/merged_00059/page_0011.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,11,12,data/synthetic/page_images/merged_00059/page_0011.png,data/synthetic/page_images/merged_00059/page_0012.png,SAME_DOCUMENT,1,2,2
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,12,13,data/synthetic/page_images/merged_00059/page_0012.png,data/synthetic/page_images/merged_00059/page_0013.png,NEW_DOCUMENT,0,2,3
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,13,14,data/synthetic/page_images/merged_00059/page_0013.png,data/synthetic/page_images/merged_00059/page_0014.png,SAME_DOCUMENT,1,3,3
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,14,15,data/synthetic/page_images/merged_00059/page_0014.png,data/synthetic/page_images/merged_00059/page_0015.png,SAME_DOCUMENT,1,3,3
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,15,16,data/synthetic/page_images/merged_00059/page_0015.png,data/synthetic/page_images/merged_00059/page_0016.png,SAME_DOCUMENT,1,3,3
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,16,17,data/synthetic/page_images/merged_00059/page_0016.png,data/synthetic/page_images/merged_00059/page_0017.png,SAME_DOCUMENT,1,3,3
merged_00059,data/synthetic/merged_pdfs/merged_00059.pdf,17,18,data/synthetic/page_images/merged_00059/page_0017.png,data/synthetic/page_images/merged_00059/page_0018.png,NEW_DOCUMENT,0,3,4
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,1,2,data/synthetic/page_images/merged_00060/page_0001.png,data/synthetic/page_images/merged_00060/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,2,3,data/synthetic/page_images/merged_00060/page_0002.png,data/synthetic/page_images/merged_00060/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,3,4,data/synthetic/page_images/merged_00060/page_0003.png,data/synthetic/page_images/merged_00060/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,4,5,data/synthetic/page_images/merged_00060/page_0004.png,data/synthetic/page_images/merged_00060/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,5,6,data/synthetic/page_images/merged_00060/page_0005.png,data/synthetic/page_images/merged_00060/page_0006.png,NEW_DOCUMENT,0,2,3
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,6,7,data/synthetic/page_images/merged_00060/page_0006.png,data/synthetic/page_images/merged_00060/page_0007.png,NEW_DOCUMENT,0,3,4
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,7,8,data/synthetic/page_images/merged_00060/page_0007.png,data/synthetic/page_images/merged_00060/page_0008.png,SAME_DOCUMENT,1,4,4
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,8,9,data/synthetic/page_images/merged_00060/page_0008.png,data/synthetic/page_images/merged_00060/page_0009.png,SAME_DOCUMENT,1,4,4
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,9,10,data/synthetic/page_images/merged_00060/page_0009.png,data/synthetic/page_images/merged_00060/page_0010.png,SAME_DOCUMENT,1,4,4
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,10,11,data/synthetic/page_images/merged_00060/page_0010.png,data/synthetic/page_images/merged_00060/page_0011.png,NEW_DOCUMENT,0,4,5
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,11,12,data/synthetic/page_images/merged_00060/page_0011.png,data/synthetic/page_images/merged_00060/page_0012.png,SAME_DOCUMENT,1,5,5
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,12,13,data/synthetic/page_images/merged_00060/page_0012.png,data/synthetic/page_images/merged_00060/page_0013.png,SAME_DOCUMENT,1,5,5
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,13,14,data/synthetic/page_images/merged_00060/page_0013.png,data/synthetic/page_images/merged_00060/page_0014.png,SAME_DOCUMENT,1,5,5
merged_00060,data/synthetic/merged_pdfs/merged_00060.pdf,14,15,data/synthetic/page_images/merged_00060/page_0014.png,data/synthetic/page_images/merged_00060/page_0015.png,SAME_DOCUMENT,1,5,5
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,1,2,data/synthetic/page_images/merged_00061/page_0001.png,data/synthetic/page_images/merged_00061/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,2,3,data/synthetic/page_images/merged_00061/page_0002.png,data/synthetic/page_images/merged_00061/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,3,4,data/synthetic/page_images/merged_00061/page_0003.png,data/synthetic/page_images/merged_00061/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,4,5,data/synthetic/page_images/merged_00061/page_0004.png,data/synthetic/page_images/merged_00061/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,5,6,data/synthetic/page_images/merged_00061/page_0005.png,data/synthetic/page_images/merged_00061/page_0006.png,SAME_DOCUMENT,1,1,1
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,6,7,data/synthetic/page_images/merged_00061/page_0006.png,data/synthetic/page_images/merged_00061/page_0007.png,NEW_DOCUMENT,0,1,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,7,8,data/synthetic/page_images/merged_00061/page_0007.png,data/synthetic/page_images/merged_00061/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,8,9,data/synthetic/page_images/merged_00061/page_0008.png,data/synthetic/page_images/merged_00061/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,9,10,data/synthetic/page_images/merged_00061/page_0009.png,data/synthetic/page_images/merged_00061/page_0010.png,SAME_DOCUMENT,1,2,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,10,11,data/synthetic/page_images/merged_00061/page_0010.png,data/synthetic/page_images/merged_00061/page_0011.png,SAME_DOCUMENT,1,2,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,11,12,data/synthetic/page_images/merged_00061/page_0011.png,data/synthetic/page_images/merged_00061/page_0012.png,SAME_DOCUMENT,1,2,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,12,13,data/synthetic/page_images/merged_00061/page_0012.png,data/synthetic/page_images/merged_00061/page_0013.png,SAME_DOCUMENT,1,2,2
merged_00061,data/synthetic/merged_pdfs/merged_00061.pdf,13,14,data/synthetic/page_images/merged_00061/page_0013.png,data/synthetic/page_images/merged_00061/page_0014.png,SAME_DOCUMENT,1,2,2
merged_00062,data/synthetic/merged_pdfs/merged_00062.pdf,1,2,data/synthetic/page_images/merged_00062/page_0001.png,data/synthetic/page_images/merged_00062/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00062,data/synthetic/merged_pdfs/merged_00062.pdf,2,3,data/synthetic/page_images/merged_00062/page_0002.png,data/synthetic/page_images/merged_00062/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,1,2,data/synthetic/page_images/merged_00063/page_0001.png,data/synthetic/page_images/merged_00063/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,2,3,data/synthetic/page_images/merged_00063/page_0002.png,data/synthetic/page_images/merged_00063/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,3,4,data/synthetic/page_images/merged_00063/page_0003.png,data/synthetic/page_images/merged_00063/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,4,5,data/synthetic/page_images/merged_00063/page_0004.png,data/synthetic/page_images/merged_00063/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,5,6,data/synthetic/page_images/merged_00063/page_0005.png,data/synthetic/page_images/merged_00063/page_0006.png,NEW_DOCUMENT,0,2,3
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,6,7,data/synthetic/page_images/merged_00063/page_0006.png,data/synthetic/page_images/merged_00063/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,7,8,data/synthetic/page_images/merged_00063/page_0007.png,data/synthetic/page_images/merged_00063/page_0008.png,SAME_DOCUMENT,1,3,3
merged_00063,data/synthetic/merged_pdfs/merged_00063.pdf,8,9,data/synthetic/page_images/merged_00063/page_0008.png,data/synthetic/page_images/merged_00063/page_0009.png,NEW_DOCUMENT,0,3,4
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,1,2,data/synthetic/page_images/merged_00064/page_0001.png,data/synthetic/page_images/merged_00064/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,2,3,data/synthetic/page_images/merged_00064/page_0002.png,data/synthetic/page_images/merged_00064/page_0003.png,NEW_DOCUMENT,0,2,3
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,3,4,data/synthetic/page_images/merged_00064/page_0003.png,data/synthetic/page_images/merged_00064/page_0004.png,SAME_DOCUMENT,1,3,3
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,4,5,data/synthetic/page_images/merged_00064/page_0004.png,data/synthetic/page_images/merged_00064/page_0005.png,SAME_DOCUMENT,1,3,3
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,5,6,data/synthetic/page_images/merged_00064/page_0005.png,data/synthetic/page_images/merged_00064/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,6,7,data/synthetic/page_images/merged_00064/page_0006.png,data/synthetic/page_images/merged_00064/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,7,8,data/synthetic/page_images/merged_00064/page_0007.png,data/synthetic/page_images/merged_00064/page_0008.png,SAME_DOCUMENT,1,3,3
merged_00064,data/synthetic/merged_pdfs/merged_00064.pdf,8,9,data/synthetic/page_images/merged_00064/page_0008.png,data/synthetic/page_images/merged_00064/page_0009.png,SAME_DOCUMENT,1,3,3
